user_id,car_type,service_type,booking_day_of_week,booking_hour,lead_time_days,previous_missed_appointments,no_show,payment_method,first_time_user,discount_applied,distance_to_station_km,preferred_time_slot,device_used,referral_source,booking_channel,service_duration_minutes,rating_previous_service,wait_time_last_booking_min,account_age_days,cancellation_count
user_1075,suv,engine_diagnostics,Wednesday,13.0,24.0,1.0,0,transfer,0,LOYALTY15,21.5,afternoon,tablet,friend,mobile_app,108.0,2.1,9.0,901.0,5.0
user_1076,truck,,Monday,9.0,27.0,5.0,0,cash,,NEW10,8.79,afternoon,,instagram,web,43.0,4.2,22.0,288.0,1.0
user_1077,sedan,oil_change,Saturday,15.0,22.0,4.0,1,,1,,4.41,afternoon,desktop,twitter,web,64.0,3.6,59.0,993.0,3.0
user_1078,truck,oil_change,Saturday,,0.0,3.0,0,wallet,0,,14.01,evening,mobile,,mobile_app,44.0,3.9,60.0,,0.0
user_1079,suv,oil_change,Sunday,10.0,21.0,5.0,1,cash,no,,5.22,evening,tablet,google,web,88.0,,56.0,676.0,1.0
user_1080,truck,engine_diagnostics,Saturday,10.0,,1.0,0,,0,NEW10,9.12,evening,,friend,mobile_app,112.0,1.2,30.0,92.0,5.0
user_1081,suv,engine_diagnostics,Wednesday,8.0,,5.0,1,transfer,1,LOYALTY15,0.57,,,friend,mobile_app,,4.1,52.0,323.0,3.0
user_1082,truck,engine_diagnostics,Sunday,8.0,25.0,,1,,0,LOYALTY15,16.41,evening,tablet,friend,whatsapp,80.0,3.9,,162.0,5.0
user_1083,truck,,Friday,,25.0,1.0,1,wallet,yes,NEW10,18.87,morning,mobile,,web,113.0,1.6,46.0,971.0,0.0
user_1084,sedan,oil_change,Monday,18.0,0.0,,1,transfer,1,,21.62,morning,,friend,whatsapp,41.0,3.2,,884.0,
user_1085,suv,oil_change,Saturday,,25.0,3.0,1,transfer,0,NEW10,3.06,afternoon,,instagram,web,58.0,5.0,40.0,143.0,5.0
user_1086,suv,,Sunday,10.0,19.0,,0,cash,,,18.71,morning,desktop,twitter,web,78.0,4.6,37.0,,3.0
user_1087,,,Monday,9.0,17.0,0.0,1,cash,1,NEW10,22.44,afternoon,desktop,friend,mobile_app,109.0,1.5,17.0,,0.0
user_1088,truck,brake_repair,,,-14.0,1.0,0,cash,yes,LOYALTY15,5.39,afternoon,mobile,google,,34.0,4.6,37.0,38.0,0.0
user_1089,truck,engine_diagnostics,Monday,12.0,7.0,2.0,0,cash,1,,8.28,evening,mobile,,whatsapp,97.0,2.1,26.0,,5.0
user_1090,,brake_repair,Thursday,15.0,23.0,3.0,0,cash,1,,14.13,evening,,friend,mobile_app,33.0,4.7,21.0,,1.0
user_1091,,brake_repair,Thursday,7.0,7.0,1.0,1,wallet,no,,18.76,evening,mobile,friend,whatsapp,75.0,2.1,28.0,770.0,1.0
user_1092,truck,oil_change,Friday,7.0,20.0,3.0,1,card,0,SUMMER20,29.25,afternoon,mobile,,mobile_app,49.0,1.4,,181.0,0.0
user_1093,suv,engine_diagnostics,Wednesday,12.0,,2.0,1,,0,NEW10,22.72,afternoon,mobile,friend,whatsapp,39.0,4.2,57.0,,3.0
user_1094,truck,,,10.0,28.0,2.0,1,wallet,0,,24.39,morning,desktop,google,whatsapp,74.0,,10.0,263.0,5.0
user_1095,truck,engine_diagnostics,Monday,11.0,22.0,4.0,1,card,,NEW10,14.58,afternoon,mobile,,whatsapp,36.0,4.4,23.0,20.0,4.0
user_1096,truck,tire_rotation,Thursday,20.0,25.0,0.0,1,transfer,1,LOYALTY15,23.78,afternoon,desktop,,whatsapp,80.0,,,98.0,0.0
user_1097,suv,,Monday,15.0,25.0,0.0,1,card,,SUMMER20,26.73,morning,,friend,web,52.0,2.9,,762.0,2.0
user_1098,sedan,oil_change,Monday,13.0,23.0,3.0,0,wallet,0,SUMMER20,22.79,afternoon,desktop,twitter,,40.0,1.8,21.0,,3.0
user_1099,truck,engine_diagnostics,Thursday,8.0,26.0,,1,card,1,,1.75,afternoon,desktop,twitter,whatsapp,57.0,2.0,,,5.0
user_1100,truck,oil_change,Wednesday,8.0,11.0,,0,,yes,LOYALTY15,17.91,,mobile,,whatsapp,82.0,3.1,33.0,279.0,1.0
user_1101,truck,tire_rotation,Wednesday,6.0,18.0,1.0,1,wallet,,LOYALTY15,27.08,afternoon,desktop,,whatsapp,91.0,,21.0,726.0,0.0
user_1102,sedan,brake_repair,Wednesday,14.0,7.0,3.0,0,wallet,yes,NEW10,21.58,morning,,twitter,whatsapp,90.0,2.5,32.0,698.0,0.0
user_1103,sedan,oil_change,Wednesday,7.0,15.0,5.0,0,wallet,no,LOYALTY15,3.49,morning,,google,mobile_app,83.0,3.3,17.0,649.0,4.0
user_1104,suv,brake_repair,Wednesday,7.0,30.0,0.0,0,transfer,1,SUMMER20,25.16,afternoon,desktop,,whatsapp,,4.5,,450.0,1.0
user_1105,,tire_rotation,,14.0,3.0,4.0,0,wallet,1,NEW10,24.95,evening,tablet,google,mobile_app,96.0,2.7,27.0,75.0,0.0
user_1106,truck,engine_diagnostics,,,-3.0,4.0,0,cash,0,,15.72,morning,tablet,instagram,mobile_app,,1.1,,954.0,4.0
user_1107,suv,oil_change,Wednesday,13.0,16.0,1.0,1,transfer,1,,3.52,morning,tablet,google,web,31.0,3.7,53.0,421.0,4.0
user_1108,suv,tire_rotation,Thursday,invalid,15.0,2.0,1,transfer,0,SUMMER20,17.64,afternoon,tablet,friend,mobile_app,48.0,3.3,14.0,575.0,1.0
user_1109,truck,tire_rotation,Sunday,16.0,,0.0,1,cash,0,,19.25,evening,,instagram,web,,3.6,29.0,602.0,0.0
user_1110,suv,tire_rotation,,10.0,20.0,0.0,1,card,0,LOYALTY15,24.94,afternoon,mobile,instagram,mobile_app,72.0,2.5,19.0,134.0,4.0
user_1111,suv,engine_diagnostics,Saturday,10.0,10.0,3.0,1,transfer,yes,NEW10,21.01,evening,mobile,,,76.0,4.3,11.0,597.0,0.0
user_1112,suv,oil_change,Thursday,13.0,16.0,3.0,0,wallet,,SUMMER20,24.32,evening,tablet,,web,111.0,,,516.0,1.0
user_1113,truck,,Wednesday,18.0,30.0,0.0,0,,no,LOYALTY15,18.58,afternoon,mobile,twitter,,82.0,1.1,53.0,448.0,2.0
user_1114,sedan,oil_change,Friday,,16.0,,0,wallet,no,SUMMER20,14.87,evening,desktop,,web,72.0,,41.0,148.0,1.0
user_1115,truck,brake_repair,Thursday,invalid,19.0,3.0,1,transfer,no,,,evening,,twitter,web,106.0,3.5,42.0,832.0,2.0
user_1116,suv,oil_change,Saturday,7.0,,3.0,0,transfer,yes,,,evening,tablet,friend,whatsapp,101.0,3.9,18.0,762.0,5.0
user_1117,sedan,tire_rotation,Wednesday,6.0,1.0,5.0,1,wallet,yes,NEW10,16.45,evening,tablet,google,mobile_app,,3.5,51.0,,5.0
user_1118,suv,brake_repair,Tuesday,12.0,30.0,1.0,1,transfer,no,NEW10,1.97,morning,mobile,instagram,whatsapp,111.0,,47.0,83.0,2.0
user_1119,sedan,tire_rotation,Monday,12.0,26.0,,1,wallet,yes,LOYALTY15,26.29,evening,tablet,,mobile_app,56.0,2.9,6.0,557.0,5.0
user_1120,truck,brake_repair,Thursday,invalid,-9.0,0.0,0,cash,yes,NEW10,22.69,afternoon,mobile,instagram,whatsapp,,1.5,39.0,956.0,1.0
user_1121,suv,brake_repair,Wednesday,9.0,28.0,1.0,0,wallet,,,,afternoon,tablet,,mobile_app,31.0,1.3,46.0,936.0,3.0
user_1122,suv,tire_rotation,Wednesday,18.0,,5.0,0,wallet,no,,7.5,evening,tablet,friend,whatsapp,35.0,,36.0,442.0,
user_1123,,engine_diagnostics,Friday,13.0,1.0,,0,wallet,no,,24.69,afternoon,mobile,twitter,whatsapp,81.0,3.5,3.0,603.0,2.0
user_1124,truck,brake_repair,Monday,6.0,-13.0,,0,wallet,yes,SUMMER20,2.26,morning,mobile,google,mobile_app,91.0,3.3,,,4.0
user_1125,suv,engine_diagnostics,Friday,17.0,14.0,,1,,no,SUMMER20,25.27,evening,mobile,twitter,mobile_app,108.0,2.9,16.0,182.0,5.0
user_1126,,tire_rotation,Sunday,15.0,29.0,,0,wallet,no,NEW10,23.83,afternoon,tablet,twitter,web,41.0,1.4,29.0,550.0,2.0
user_1127,truck,,Friday,9.0,10.0,4.0,1,wallet,no,SUMMER20,5.47,,desktop,twitter,web,32.0,4.5,13.0,,4.0
user_1128,truck,brake_repair,Sunday,12.0,16.0,3.0,0,cash,0,LOYALTY15,28.07,evening,tablet,twitter,mobile_app,87.0,4.1,1.0,718.0,5.0
user_1129,sedan,brake_repair,Saturday,,18.0,1.0,1,card,1,LOYALTY15,12.32,morning,mobile,instagram,whatsapp,,2.6,36.0,443.0,5.0
user_1130,truck,,Saturday,17.0,4.0,4.0,1,wallet,yes,NEW10,1.47,morning,mobile,google,mobile_app,108.0,,34.0,725.0,4.0
user_1131,sedan,oil_change,Wednesday,15.0,,3.0,1,,no,NEW10,18.38,morning,desktop,google,mobile_app,46.0,4.6,13.0,885.0,3.0
user_1132,,tire_rotation,Saturday,19.0,-22.0,1.0,1,cash,,LOYALTY15,28.52,evening,tablet,,web,96.0,1.6,11.0,,0.0
user_1133,truck,oil_change,Saturday,8.0,0.0,1.0,0,wallet,1,,14.14,morning,mobile,instagram,whatsapp,109.0,2.5,38.0,418.0,1.0
user_1134,sedan,,Friday,8.0,13.0,,1,wallet,1,,11.44,,tablet,friend,whatsapp,75.0,1.3,32.0,825.0,3.0
user_1135,suv,tire_rotation,Wednesday,invalid,,1.0,1,card,1,,15.39,afternoon,desktop,twitter,web,100.0,2.7,56.0,243.0,1.0
user_1136,suv,brake_repair,Wednesday,20.0,7.0,5.0,1,,yes,SUMMER20,10.6,afternoon,desktop,instagram,whatsapp,,4.3,46.0,765.0,4.0
user_1137,,oil_change,Wednesday,12.0,1.0,5.0,0,wallet,1,SUMMER20,25.99,morning,desktop,google,whatsapp,107.0,3.3,12.0,68.0,5.0
user_1138,,tire_rotation,Monday,7.0,,,0,card,yes,LOYALTY15,,,mobile,google,whatsapp,76.0,3.8,35.0,,
user_1139,truck,tire_rotation,Tuesday,20.0,14.0,1.0,0,cash,0,LOYALTY15,1.94,morning,tablet,,whatsapp,71.0,,16.0,984.0,1.0
user_1140,truck,,Friday,16.0,29.0,4.0,0,cash,,NEW10,4.87,afternoon,mobile,instagram,mobile_app,68.0,1.5,38.0,887.0,0.0
user_1141,sedan,tire_rotation,Friday,15.0,25.0,,0,transfer,0,LOYALTY15,8.4,afternoon,desktop,,web,34.0,1.1,21.0,484.0,0.0
user_1142,suv,oil_change,Friday,19.0,1.0,5.0,0,wallet,1,,15.73,morning,mobile,friend,whatsapp,111.0,1.1,33.0,843.0,0.0
user_1143,,brake_repair,Sunday,11.0,28.0,2.0,1,card,no,,8.24,morning,desktop,twitter,mobile_app,97.0,3.5,12.0,988.0,4.0
user_1144,,oil_change,,13.0,22.0,0.0,1,card,1,SUMMER20,11.51,afternoon,tablet,,whatsapp,41.0,2.7,24.0,259.0,1.0
user_1145,sedan,,Tuesday,9.0,10.0,,1,card,0,NEW10,,morning,mobile,twitter,web,61.0,1.1,34.0,354.0,1.0
user_1146,truck,tire_rotation,Tuesday,15.0,15.0,0.0,0,card,no,LOYALTY15,,evening,,,mobile_app,60.0,1.0,36.0,430.0,0.0
user_1147,sedan,oil_change,Tuesday,9.0,,1.0,1,cash,0,,22.82,evening,tablet,friend,mobile_app,43.0,5.0,6.0,239.0,4.0
user_1148,sedan,oil_change,Friday,7.0,16.0,3.0,0,card,1,LOYALTY15,11.03,afternoon,mobile,,mobile_app,,2.1,,246.0,5.0
user_1149,truck,brake_repair,Saturday,12.0,17.0,4.0,0,,0,,25.71,morning,mobile,twitter,whatsapp,72.0,,27.0,337.0,1.0
user_1150,truck,,Thursday,11.0,9.0,0.0,1,card,no,,22.01,evening,,google,whatsapp,101.0,3.2,3.0,,
user_1151,truck,brake_repair,Thursday,6.0,26.0,0.0,1,,0,SUMMER20,23.39,evening,tablet,instagram,web,34.0,2.8,40.0,832.0,4.0
user_1152,truck,engine_diagnostics,Thursday,,22.0,,1,card,0,,27.33,,desktop,google,mobile_app,69.0,4.3,,794.0,3.0
user_1153,suv,engine_diagnostics,Saturday,16.0,,,0,cash,no,NEW10,,evening,,twitter,whatsapp,102.0,2.7,3.0,475.0,
user_1154,sedan,oil_change,Wednesday,,1.0,3.0,0,wallet,1,LOYALTY15,2.73,evening,mobile,twitter,web,90.0,1.7,4.0,817.0,3.0
user_1155,sedan,oil_change,Monday,17.0,7.0,,1,wallet,yes,,10.02,afternoon,,friend,web,58.0,3.7,59.0,445.0,0.0
user_1156,sedan,tire_rotation,Monday,7.0,,5.0,0,transfer,yes,,20.72,morning,mobile,friend,whatsapp,46.0,,23.0,308.0,0.0
user_1157,truck,brake_repair,Sunday,19.0,20.0,0.0,1,cash,1,NEW10,,afternoon,mobile,instagram,whatsapp,88.0,,25.0,45.0,3.0
user_1158,sedan,brake_repair,Wednesday,10.0,25.0,0.0,1,card,yes,LOYALTY15,11.1,afternoon,desktop,twitter,web,81.0,1.7,34.0,,4.0
user_1159,truck,engine_diagnostics,Saturday,18.0,,3.0,0,card,1,LOYALTY15,22.73,morning,tablet,twitter,whatsapp,67.0,3.9,15.0,364.0,0.0
user_1160,suv,,Monday,9.0,16.0,2.0,0,wallet,no,NEW10,16.05,afternoon,mobile,instagram,whatsapp,67.0,3.7,41.0,29.0,0.0
user_1161,truck,brake_repair,,20.0,2.0,4.0,1,transfer,0,NEW10,1.54,evening,tablet,friend,mobile_app,116.0,,,253.0,1.0
user_1162,sedan,,Thursday,19.0,21.0,2.0,1,card,0,LOYALTY15,13.34,afternoon,tablet,instagram,whatsapp,,4.0,55.0,418.0,2.0
user_1163,truck,,Wednesday,14.0,16.0,4.0,0,cash,,NEW10,,evening,mobile,instagram,whatsapp,86.0,2.3,22.0,202.0,1.0
user_1164,sedan,brake_repair,Sunday,10.0,12.0,3.0,0,wallet,1,,15.4,afternoon,desktop,friend,,117.0,,46.0,153.0,5.0
user_1165,suv,tire_rotation,Friday,,,0.0,0,card,1,,8.55,evening,,instagram,web,32.0,,26.0,,3.0
user_1166,sedan,oil_change,Tuesday,8.0,3.0,5.0,0,cash,no,LOYALTY15,21.15,evening,tablet,instagram,whatsapp,112.0,1.4,59.0,507.0,4.0
user_1167,sedan,brake_repair,Monday,8.0,15.0,4.0,1,cash,no,,22.96,afternoon,,,,90.0,4.9,,979.0,5.0
user_1168,sedan,oil_change,,13.0,,1.0,1,transfer,,NEW10,6.42,afternoon,desktop,,whatsapp,110.0,2.6,30.0,614.0,4.0
user_1169,suv,engine_diagnostics,Friday,12.0,30.0,4.0,1,cash,no,LOYALTY15,25.24,afternoon,tablet,,whatsapp,108.0,4.0,53.0,650.0,0.0
user_1170,truck,tire_rotation,Thursday,19.0,24.0,2.0,1,cash,1,NEW10,7.48,afternoon,desktop,,web,104.0,4.1,55.0,160.0,3.0
user_1171,truck,tire_rotation,Friday,,12.0,3.0,1,card,0,SUMMER20,,afternoon,tablet,friend,whatsapp,58.0,,44.0,,2.0
user_1172,suv,tire_rotation,Saturday,invalid,13.0,3.0,0,transfer,1,LOYALTY15,12.45,morning,,,whatsapp,,4.9,6.0,,1.0
user_1173,suv,tire_rotation,Monday,9.0,15.0,3.0,1,,0,SUMMER20,9.89,morning,mobile,,web,46.0,4.2,38.0,42.0,2.0
user_1174,,brake_repair,,10.0,4.0,2.0,1,transfer,yes,,6.54,afternoon,tablet,google,whatsapp,75.0,,45.0,984.0,5.0
user_1175,truck,oil_change,Monday,10.0,8.0,1.0,0,cash,0,,26.15,morning,,,web,76.0,3.4,56.0,,5.0
user_1176,truck,engine_diagnostics,Monday,8.0,5.0,4.0,0,card,no,LOYALTY15,6.67,afternoon,,friend,web,113.0,1.6,26.0,184.0,2.0
user_1177,truck,tire_rotation,Friday,20.0,14.0,0.0,1,transfer,no,,12.95,afternoon,mobile,,mobile_app,79.0,1.2,21.0,977.0,5.0
user_1178,suv,tire_rotation,Wednesday,invalid,2.0,3.0,1,wallet,,NEW10,15.63,evening,,,mobile_app,80.0,3.9,35.0,,2.0
user_1179,suv,oil_change,Sunday,18.0,9.0,5.0,1,card,,LOYALTY15,18.22,,tablet,,whatsapp,60.0,2.4,,310.0,1.0
user_1180,truck,oil_change,Friday,15.0,29.0,0.0,1,cash,1,NEW10,7.39,morning,desktop,,mobile_app,70.0,,42.0,,1.0
user_1181,truck,engine_diagnostics,,11.0,-15.0,2.0,1,transfer,1,SUMMER20,,morning,mobile,twitter,mobile_app,101.0,1.3,51.0,124.0,1.0
user_1182,sedan,oil_change,Friday,19.0,7.0,2.0,0,,yes,,2.76,afternoon,tablet,twitter,whatsapp,77.0,3.8,8.0,786.0,4.0
user_1183,truck,engine_diagnostics,Wednesday,20.0,13.0,0.0,0,card,1,SUMMER20,9.21,afternoon,tablet,google,web,107.0,,3.0,56.0,5.0
user_1184,sedan,tire_rotation,Thursday,17.0,14.0,1.0,1,transfer,1,NEW10,11.96,evening,desktop,,,,,3.0,897.0,3.0
user_1185,,tire_rotation,Monday,19.0,12.0,,0,card,0,NEW10,24.26,evening,mobile,,whatsapp,90.0,,48.0,262.0,4.0
user_1186,suv,brake_repair,Thursday,19.0,25.0,2.0,1,wallet,,,,,desktop,,web,44.0,,45.0,325.0,2.0
user_1187,truck,tire_rotation,Monday,15.0,30.0,0.0,1,cash,,,25.91,evening,mobile,instagram,web,45.0,,5.0,824.0,3.0
user_1188,sedan,brake_repair,Friday,15.0,19.0,3.0,1,wallet,yes,,,afternoon,desktop,friend,mobile_app,72.0,,39.0,32.0,2.0
user_1189,sedan,oil_change,Monday,,3.0,1.0,1,wallet,0,,,evening,desktop,instagram,mobile_app,113.0,3.7,60.0,,0.0
user_1190,,oil_change,Wednesday,8.0,21.0,2.0,1,wallet,,NEW10,2.68,afternoon,,,mobile_app,111.0,2.6,,,1.0
user_1191,suv,engine_diagnostics,Thursday,15.0,,,0,card,1,LOYALTY15,20.08,evening,tablet,google,whatsapp,83.0,2.1,58.0,876.0,4.0
user_1192,truck,brake_repair,Wednesday,16.0,26.0,0.0,1,cash,1,,22.01,morning,mobile,,mobile_app,114.0,4.5,32.0,155.0,0.0
user_1193,,oil_change,Saturday,7.0,28.0,3.0,1,wallet,,SUMMER20,25.09,afternoon,desktop,twitter,web,93.0,2.5,29.0,812.0,4.0
user_1194,suv,brake_repair,Saturday,12.0,22.0,5.0,0,wallet,1,NEW10,16.42,morning,desktop,friend,web,117.0,3.9,0.0,114.0,
user_1195,truck,oil_change,Thursday,7.0,0.0,5.0,0,cash,0,NEW10,11.28,evening,mobile,twitter,web,86.0,4.6,17.0,788.0,0.0
user_1196,sedan,oil_change,Thursday,6.0,27.0,5.0,1,transfer,yes,LOYALTY15,18.63,afternoon,,twitter,mobile_app,113.0,2.9,57.0,552.0,1.0
user_1197,truck,engine_diagnostics,Thursday,12.0,23.0,1.0,0,,0,,,morning,mobile,google,web,91.0,4.0,,529.0,
user_1198,suv,,Friday,,10.0,1.0,0,cash,no,SUMMER20,21.94,afternoon,desktop,,whatsapp,42.0,4.8,27.0,896.0,2.0
user_1199,truck,engine_diagnostics,Sunday,10.0,4.0,,0,transfer,,,6.65,afternoon,tablet,instagram,mobile_app,67.0,4.7,13.0,925.0,5.0
